Frame,ID,X,Y,Area,Solidity,Ratio,VX,VY
1204,193,246,269,890,0.5867,0.0000,-21.0000,30.0000
1204,194,382,23,742,0.5440,0.0000,-13.0000,2.0000
1205,150,285,78,877,0.5296,0.0000,3.0000,-11.0000
1205,155,256,373,284,0.5917,0.0000,-9.0000,9.0000
1205,158,280,245,898,0.5627,0.0000,-18.0000,31.0000
1205,163,368,89,834,0.5849,0.0000,-1.0000,-2.0000
1205,181,-626,-558,793,0.4073,0.0000,-34.0000,-34.0000
1205,184,-214,618,903,0.5489,0.0000,-33.0000,30.0000
1205,189,210,65,867,0.5100,0.0000,4.0000,-12.0000
1205,192,51,98,958,0.6477,0.0000,2.0000,-12.0000
1205,193,225,299,890,0.5867,0.0000,-21.0000,30.0000
1205,194,371,16,733,0.4874,0.0000,-11.0000,-7.0000
1205,195,330,28,724,0.4763,0.0000,-10.0000,-8.0000
1206,150,288,71,855,0.5632,0.0000,3.0000,-7.0000
1206,155,247,382,284,0.5917,0.0000,-9.0000,9.0000
1206,158,262,276,898,0.5627,0.0000,-18.0000,31.0000
1206,163,367,84,816,0.5787,0.0000,-1.0000,-5.0000
1206,181,-660,-592,793,0.4073,0.0000,-34.0000,-34.0000
1206,184,-247,648,903,0.5489,0.0000,-33.0000,30.0000
1206,189,209,52,811,0.5280,0.0000,-1.0000,-13.0000
1206,192,55,89,943,0.5965,0.0000,4.0000,-9.0000
1206,193,204,329,890,0.5867,0.0000,-21.0000,30.0000
1206,194,366,13,628,0.6038,0.0000,-5.0000,-3.0000
1206,195,320,17,658,0.5222,0.0000,-10.0000,-11.0000
1207,150,289,53,863,0.5871,0.0000,1.0000,-18.0000
1207,155,238,391,284,0.5917,0.0000,-9.0000,9.0000
1207,158,244,307,898,0.5627,0.0000,-18.0000,31.0000
1207,163,366,73,818,0.6183,0.0000,-1.0000,-11.0000
1207,181,-694,-626,793,0.4073,0.0000,-34.0000,-34.0000
1207,184,-280,678,903,0.5489,0.0000,-33.0000,30.0000
1207,189,213,33,778,0.5187,0.0000,4.0000,-19.0000
1207,192,63,75,969,0.5456,0.0000,8.0000,-14.0000
1207,193,183,359,890,0.5867,0.0000,-21.0000,30.0000
1207,194,358,8,268,0.5776,0.0000,-8.0000,-5.0000
1207,195,319,10,350,0.5247,0.0000,-1.0000,-7.0000
1208,150,291,50,858,0.5608,0.0000,2.0000,-3.0000
1208,155,229,400,284,0.5917,0.0000,-9.0000,9.0000
1208,158,226,338,898,0.5627,0.0000,-18.0000,31.0000
1208,163,364,70,858,0.6485,0.0000,-2.0000,-3.0000
1208,181,-728,-660,793,0.4073,0.0000,-34.0000,-34.0000
1208,184,-313,708,903,0.5489,0.0000,-33.0000,30.0000
1208,189,215,26,828,0.4639,0.0000,2.0000,-7.0000
1208,192,67,69,995,0.5641,0.0000,4.0000,-6.0000
1208,193,162,389,890,0.5867,0.0000,-21.0000,30.0000
1208,194,361,6,157,0.6542,0.0000,3.0000,-2.0000
1208,195,316,8,266,0.6425,0.0000,-3.0000,-2.0000
1209,150,292,38,809,0.5812,0.0000,1.0000,-12.0000
1209,155,220,409,284,0.5917,0.0000,-9.0000,9.0000
1209,158,208,369,898,0.5627,0.0000,-18.0000,31.0000
1209,163,363,67,832,0.5977,0.0000,-1.0000,-3.0000
1209,181,-762,-694,793,0.4073,0.0000,-34.0000,-34.0000
1209,184,-346,738,903,0.5489,0.0000,-33.0000,30.0000
1209,189,214,18,712,0.5469,0.0000,-1.0000,-8.0000
1209,192,71,64,966,0.5571,0.0000,4.0000,-5.0000
1209,193,141,419,890,0.5867,0.0000,-21.0000,30.0000
1209,194,364,4,157,0.6542,0.0000,3.0000,-2.0000
1209,195,307,4,66,0.7500,0.0000,-9.0000,-4.0000
1210,150,292,33,843,0.5322,0.0000,0.0000,-5.0000
1210,155,211,418,284,0.5917,0.0000,-9.0000,9.0000
1210,158,190,400,898,0.5627,0.0000,-18.0000,31.0000
1210,163,362,64,846,0.5184,0.0000,-1.0000,-3.0000
1210,181,-796,-728,793,0.4073,0.0000,-34.0000,-34.0000
1210,184,-379,768,903,0.5489,0.0000,-33.0000,30.0000
1210,189,216,15,550,0.5069,0.0000,2.0000,-3.0000
1210,192,73,59,930,0.5636,0.0000,2.0000,-5.0000
1210,193,120,449,890,0.5867,0.0000,-21.0000,30.0000
1210,194,367,2,157,0.6542,0.0000,3.0000,-2.0000
1210,195,298,0,66,0.7500,0.0000,-9.0000,-4.0000
1211,150,291,23,808,0.5686,0.0000,-1.0000,-10.0000
1211,155,202,427,284,0.5917,0.0000,-9.0000,9.0000
1211,158,172,431,898,0.5627,0.0000,-18.0000,31.0000
1211,163,362,59,796,0.5463,0.0000,0.0000,-5.0000
1211,181,-830,-762,793,0.4073,0.0000,-34.0000,-34.0000
1211,184,-412,798,903,0.5489,0.0000,-33.0000,30.0000
1211,189,221,11,360,0.6261,0.0000,5.0000,-4.0000
1211,192,73,49,957,0.6053,0.0000,0.0000,-10.0000
1211,193,99,479,890,0.5867,0.0000,-21.0000,30.0000
1211,194,370,0,157,0.6542,0.0000,3.0000,-2.0000
1211,195,289,-4,66,0.7500,0.0000,-9.0000,-4.0000
1212,150,290,19,746,0.5846,0.0000,-1.0000,-4.0000
1212,155,193,436,284,0.5917,0.0000,-9.0000,9.0000
1212,158,154,462,898,0.5627,0.0000,-18.0000,31.0000
1212,163,361,55,812,0.6374,0.0000,-1.0000,-4.0000
1212,181,-864,-796,793,0.4073,0.0000,-34.0000,-34.0000
1212,184,-445,828,903,0.5489,0.0000,-33.0000,30.0000
1212,189,223,9,254,0.6366,0.0000,2.0000,-2.0000
1212,192,74,43,930,0.5962,0.0000,1.0000,-6.0000
1212,193,78,509,890,0.5867,0.0000,-21.0000,30.0000
1212,194,373,-2,157,0.6542,0.0000,3.0000,-2.0000
1212,195,280,-8,66,0.7500,0.0000,-9.0000,-4.0000
1213,150,287,16,608,0.5333,0.0000,-3.0000,-3.0000
1213,155,184,445,284,0.5917,0.0000,-9.0000,9.0000
1213,158,136,493,898,0.5627,0.0000,-18.0000,31.0000
1213,163,361,51,845,0.6387,0.0000,0.0000,-4.0000
1213,184,-478,858,903,0.5489,0.0000,-33.0000,30.0000
1213,189,222,7,187,0.6233,0.0000,-1.0000,-2.0000
1213,192,75,38,988,0.6333,0.0000,1.0000,-5.0000
1213,193,57,539,890,0.5867,0.0000,-21.0000,30.0000
1213,194,376,-4,157,0.6542,0.0000,3.0000,-2.0000
1213,195,271,-12,66,0.7500,0.0000,-9.0000,-4.0000
1213,196,203,214,631,0.4482,0.0000,2.0000,4.0000
1214,150,283,13,454,0.5044,0.0000,-4.0000,-3.0000
1214,155,175,454,284,0.5917,0.0000,-9.0000,9.0000
1214,158,118,524,898,0.5627,0.0000,-18.0000,31.0000
1214,163,358,46,853,0.5803,0.0000,-3.0000,-5.0000
1214,184,-511,888,903,0.5489,0.0000,-33.0000,30.0000
1214,189,221,5,187,0.6233,0.0000,-1.0000,-2.0000
1214,192,73,28,992,0.5567,0.0000,-2.0000,-10.0000
1214,193,36,569,890,0.5867,0.0000,-21.0000,30.0000
1214,194,379,-6,157,0.6542,0.0000,3.0000,-2.0000
1214,195,262,-16,66,0.7500,0.0000,-9.0000,-4.0000
1214,196,193,201,707,0.4489,0.0000,-10.0000,-13.0000
1215,150,281,12,344,0.6615,0.0000,-2.0000,-1.0000
1215,155,166,463,284,0.5917,0.0000,-9.0000,9.0000
1215,158,100,555,898,0.5627,0.0000,-18.0000,31.0000
1215,163,357,42,878,0.5321,0.0000,-1.0000,-4.0000
1215,184,-544,918,903,0.5489,0.0000,-33.0000,30.0000
1215,189,220,3,187,0.6233,0.0000,-1.0000,-2.0000
1215,192,71,23,959,0.5592,0.0000,-2.0000,-5.0000
1215,193,15,599,890,0.5867,0.0000,-21.0000,30.0000
1215,194,382,-8,157,0.6542,0.0000,3.0000,-2.0000
1215,195,253,-20,66,0.7500,0.0000,-9.0000,-4.0000
1215,196,190,194,806,0.5006,0.0000,-3.0000,-7.0000
1216,150,280,9,268,0.6133,0.0000,-1.0000,-3.0000
1216,155,157,472,284,0.5917,0.0000,-9.0000,9.0000
1216,158,82,586,898,0.5627,0.0000,-18.0000,31.0000
1216,163,360,39,860,0.4778,0.0000,3.0000,-3.0000
1216,184,-577,948,903,0.5489,0.0000,-33.0000,30.0000
1216,189,219,1,187,0.6233,0.0000,-1.0000,-2.0000
1216,192,72,18,780,0.5735,0.0000,1.0000,-5.0000
1216,193,-6,629,890,0.5867,0.0000,-21.0000,30.0000
1216,194,385,-10,157,0.6542,0.0000,3.0000,-2.0000
1216,195,244,-24,66,0.7500,0.0000,-9.0000,-4.0000
1216,196,186,180,734,0.4993,0.0000,-4.0000,-14.0000
1217,150,276,7,216,0.5000,0.0000,-4.0000,-2.0000
1217,155,148,481,284,0.5917,0.0000,-9.0000,9.0000
1217,158,64,617,898,0.5627,0.0000,-18.0000,31.0000
1217,163,361,35,876,0.5475,0.0000,1.0000,-4.0000
1217,189,218,-1,187,0.6233,0.0000,-1.0000,-2.0000
1217,192,74,15,750,0.6303,0.0000,2.0000,-3.0000
1217,193,-27,659,890,0.5867,0.0000,-21.0000,30.0000
1217,194,388,-12,157,0.6542,0.0000,3.0000,-2.0000
1217,195,235,-28,66,0.7500,0.0000,-9.0000,-4.0000
1217,196,182,173,698,0.4595,0.0000,-4.0000,-7.0000
1218,150,275,5,100,0.7692,0.0000,-1.0000,-2.0000
1218,155,139,490,284,0.5917,0.0000,-9.0000,9.0000
1218,158,46,648,898,0.5627,0.0000,-18.0000,31.0000
1218,163,359,29,872,0.5813,0.0000,-2.0000,-6.0000
1218,189,217,-3,187,0.6233,0.0000,-1.0000,-2.0000
1218,192,80,13,580,0.6905,0.0000,6.0000,-2.0000
1218,193,-48,689,890,0.5867,0.0000,-21.0000,30.0000
1218,194,391,-14,157,0.6542,0.0000,3.0000,-2.0000
1218,195,226,-32,66,0.7500,0.0000,-9.0000,-4.0000
1218,196,181,157,836,0.5394,0.0000,-1.0000,-16.0000
1219,150,271,5,85,0.6746,0.0000,-4.0000,0.0000
1219,158,28,679,898,0.5627,0.0000,-18.0000,31.0000
1219,163,360,26,863,0.6073,0.0000,1.0000,-3.0000
1219,189,216,-5,187,0.6233,0.0000,-1.0000,-2.0000
1219,192,84,12,569,0.6586,0.0000,4.0000,-1.0000
1219,193,-69,719,890,0.5867,0.0000,-21.0000,30.0000
1219,194,394,-16,157,0.6542,0.0000,3.0000,-2.0000
1219,195,217,-36,66,0.7500,0.0000,-9.0000,-4.0000
1219,196,181,149,814,0.4933,0.0000,0.0000,-8.0000
1220,150,270,4,75,0.7212,0.0000,-1.0000,-1.0000
1220,158,10,710,898,0.5627,0.0000,-18.0000,31.0000
1220,163,360,22,822,0.5957,0.0000,0.0000,-4.0000
1220,189,215,-7,187,0.6233,0.0000,-1.0000,-2.0000
1220,192,86,10,496,0.6832,0.0000,2.0000,-2.0000
1220,193,-90,749,890,0.5867,0.0000,-21.0000,30.0000
1220,194,397,-18,157,0.6542,0.0000,3.0000,-2.0000
1220,195,208,-40,66,0.7500,0.0000,-9.0000,-4.0000
1220,196,178,141,757,0.4588,0.0000,-3.0000,-8.0000
1221,150,269,3,75,0.7212,0.0000,-1.0000,-1.0000
1221,158,-8,741,898,0.5627,0.0000,-18.0000,31.0000
1221,163,363,20,752,0.5776,0.0000,3.0000,-2.0000
1221,189,214,-9,187,0.6233,0.0000,-1.0000,-2.0000
1221,192,90,9,497,0.6734,0.0000,4.0000,-1.0000
1221,193,-111,779,890,0.5867,0.0000,-21.0000,30.0000
1221,194,400,-20,157,0.6542,0.0000,3.0000,-2.0000
1221,195,199,-44,66,0.7500,0.0000,-9.0000,-4.0000
1221,196,177,124,862,0.5023,0.0000,-1.0000,-17.0000
1222,150,268,2,75,0.7212,0.0000,-1.0000,-1.0000
1222,158,-26,772,898,0.5627,0.0000,-18.0000,31.0000
1222,163,363,18,741,0.5938,0.0000,0.0000,-2.0000
1222,189,213,-11,187,0.6233,0.0000,-1.0000,-2.0000
1222,192,93,9,521,0.6679,0.0000,3.0000,0.0000
1222,193,-132,809,890,0.5867,0.0000,-21.0000,30.0000
1222,194,403,-22,157,0.6542,0.0000,3.0000,-2.0000
1222,195,190,-48,66,0.7500,0.0000,-9.0000,-4.0000
1222,196,180,117,902,0.4448,0.0000,3.0000,-7.0000
1223,150,267,1,75,0.7212,0.0000,-1.0000,-1.0000
1223,158,-44,803,898,0.5627,0.0000,-18.0000,31.0000
1223,163,364,15,694,0.6396,0.0000,1.0000,-3.0000
1223,189,212,-13,187,0.6233,0.0000,-1.0000,-2.0000
1223,192,98,8,351,0.6073,0.0000,5.0000,-1.0000
1223,193,-153,839,890,0.5867,0.0000,-21.0000,30.0000
1223,194,406,-24,157,0.6542,0.0000,3.0000,-2.0000
1223,195,181,-52,66,0.7500,0.0000,-9.0000,-4.0000
1223,196,182,101,724,0.4925,0.0000,2.0000,-16.0000
1224,150,266,0,75,0.7212,0.0000,-1.0000,-1.0000
1224,158,-62,834,898,0.5627,0.0000,-18.0000,31.0000
1224,163,366,15,637,0.6421,0.0000,2.0000,0.0000
1224,189,211,-15,187,0.6233,0.0000,-1.0000,-2.0000
1224,192,101,6,248,0.6108,0.0000,3.0000,-2.0000
1224,193,-174,869,890,0.5867,0.0000,-21.0000,30.0000
1224,194,409,-26,157,0.6542,0.0000,3.0000,-2.0000
1224,195,172,-56,66,0.7500,0.0000,-9.0000,-4.0000
1224,196,185,92,714,0.4554,0.0000,3.0000,-9.0000
1225,150,265,-1,75,0.7212,0.0000,-1.0000,-1.0000
1225,158,-80,865,898,0.5627,0.0000,-18.0000,31.0000
1225,163,369,13,548,0.6524,0.0000,3.0000,-2.0000
1225,189,210,-17,187,0.6233,0.0000,-1.0000,-2.0000
1225,192,104,5,130,0.6842,0.0000,3.0000,-1.0000
1225,193,-195,899,890,0.5867,0.0000,-21.0000,30.0000
1225,194,412,-28,157,0.6542,0.0000,3.0000,-2.0000
1225,195,163,-60,66,0.7500,0.0000,-9.0000,-4.0000
1225,196,193,81,758,0.4459,0.0000,8.0000,-11.0000
1225,200,193,81,758,0.4459,0.0000,8.0000,-11.0000
1225,201,47,38,236,0.6243,0.0000,-4.0000,-42.0000
1225,202,61,69,132,0.6875,0.0000,-22.0000,-33.0000
1226,150,264,-2,75,0.7212,0.0000,-1.0000,-1.0000
1226,158,-98,896,898,0.5627,0.0000,-18.0000,31.0000
1226,163,372,13,570,0.6032,0.0000,3.0000,0.0000
1226,189,209,-19,187,0.6233,0.0000,-1.0000,-2.0000
1226,192,106,3,59,0.6146,0.0000,2.0000,-2.0000
1226,193,-216,929,890,0.5867,0.0000,-21.0000,30.0000
1226,194,415,-30,157,0.6542,0.0000,3.0000,-2.0000
1226,195,154,-64,66,0.7500,0.0000,-9.0000,-4.0000
1226,196,193,72,744,0.5236,0.0000,0.0000,-9.0000
1226,199,372,13,570,0.6032,0.0000,3.0000,0.0000
1226,200,193,72,744,0.5236,0.0000,0.0000,-9.0000
1226,201,47,29,199,0.5923,0.0000,0.0000,-9.0000
1226,202,56,64,167,0.6958,0.0000,-5.0000,-5.0000
1227,150,263,-3,75,0.7212,0.0000,-1.0000,-1.0000
1227,158,-116,927,898,0.5627,0.0000,-18.0000,31.0000
1227,163,373,12,552,0.6434,0.0000,1.0000,-1.0000
1227,189,208,-21,187,0.6233,0.0000,-1.0000,-2.0000
1227,192,108,1,59,0.6146,0.0000,2.0000,-2.0000
1227,193,-237,959,890,0.5867,0.0000,-21.0000,30.0000
1227,194,418,-32,157,0.6542,0.0000,3.0000,-2.0000
1227,195,145,-68,66,0.7500,0.0000,-9.0000,-4.0000
1227,196,195,64,796,0.5135,0.0000,2.0000,-8.0000
1227,199,373,12,552,0.6434,0.0000,1.0000,-1.0000
1227,200,195,64,796,0.5135,0.0000,2.0000,-8.0000
1227,201,47,26,117,0.6648,0.0000,0.0000,-3.0000
1227,202,56,69,244,0.7262,0.0000,0.0000,5.0000
1228,150,262,-4,75,0.7212,0.0000,-1.0000,-1.0000
1228,158,-134,958,898,0.5627,0.0000,-18.0000,31.0000
1228,163,372,13,536,0.5801,0.0000,-1.0000,1.0000
1228,189,207,-23,187,0.6233,0.0000,-1.0000,-2.0000
1228,192,87,30,205,0.6508,0.0000,-21.0000,29.0000
1228,194,421,-34,157,0.6542,0.0000,3.0000,-2.0000
1228,195,136,-72,66,0.7500,0.0000,-9.0000,-4.0000
1228,196,203,49,827,0.4106,0.0000,8.0000,-15.0000
1228,199,374,11,552,0.6434,0.0000,1.0000,-1.0000
1228,200,203,49,827,0.4106,0.0000,8.0000,-15.0000
1228,201,47,23,117,0.6648,0.0000,0.0000,-3.0000
1228,202,90,69,285,0.7745,0.0000,34.0000,0.0000
1229,150,261,-5,75,0.7212,0.0000,-1.0000,-1.0000
1229,158,-152,989,898,0.5627,0.0000,-18.0000,31.0000
1229,163,372,13,538,0.5604,0.0000,0.0000,0.0000
1229,189,206,-25,187,0.6233,0.0000,-1.0000,-2.0000
1229,192,66,59,205,0.6508,0.0000,-21.0000,29.0000
1229,194,424,-36,157,0.6542,0.0000,3.0000,-2.0000
1229,195,127,-76,66,0.7500,0.0000,-9.0000,-4.0000
1229,196,204,40,761,0.4706,0.0000,1.0000,-9.0000
1229,199,375,10,552,0.6434,0.0000,1.0000,-1.0000
1229,200,211,34,827,0.4106,0.0000,8.0000,-15.0000
1229,201,47,20,117,0.6648,0.0000,0.0000,-3.0000
1229,202,123,68,277,0.8244,0.0000,33.0000,-1.0000
1230,150,260,-6,75,0.7212,0.0000,-1.0000,-1.0000
1230,163,370,12,462,0.5900,0.0000,-2.0000,-1.0000
1230,189,205,-27,187,0.6233,0.0000,-1.0000,-2.0000
1230,192,45,88,205,0.6508,0.0000,-21.0000,29.0000
1230,194,427,-38,157,0.6542,0.0000,3.0000,-2.0000
1230,195,118,-80,66,0.7500,0.0000,-9.0000,-4.0000
1230,196,206,26,904,0.5169,0.0000,2.0000,-14.0000
1230,199,376,9,552,0.6434,0.0000,1.0000,-1.0000
1230,200,206,26,904,0.5169,0.0000,-5.0000,-8.0000
1230,201,47,17,117,0.6648,0.0000,0.0000,-3.0000
1230,202,200,71,328,0.8200,0.0000,77.0000,3.0000
1231,150,220,22,850,0.4819,0.0000,-40.0000,28.0000
1231,163,370,12,392,0.7127,0.0000,0.0000,0.0000
1231,189,204,-29,187,0.6233,0.0000,-1.0000,-2.0000
1231,192,24,117,205,0.6508,0.0000,-21.0000,29.0000
1231,194,430,-40,157,0.6542,0.0000,3.0000,-2.0000
1231,195,109,-84,66,0.7500,0.0000,-9.0000,-4.0000
1231,196,220,22,850,0.4819,0.0000,14.0000,-4.0000
1231,199,377,8,552,0.6434,0.0000,1.0000,-1.0000
1231,200,201,18,904,0.5169,0.0000,-5.0000,-8.0000
1231,201,47,14,117,0.6648,0.0000,0.0000,-3.0000
1231,202,232,64,325,0.7647,0.0000,32.0000,-7.0000
1232,150,215,20,359,0.5515,0.0000,-5.0000,-2.0000
1232,163,371,9,316,0.6019,0.0000,1.0000,-3.0000
1232,189,229,3,56,0.6222,0.0000,25.0000,32.0000
1232,192,3,146,205,0.6508,0.0000,-21.0000,29.0000
1232,194,433,-42,157,0.6542,0.0000,3.0000,-2.0000
1232,195,100,-88,66,0.7500,0.0000,-9.0000,-4.0000
1232,196,254,16,231,0.7333,0.0000,34.0000,-6.0000
1232,199,378,7,552,0.6434,0.0000,1.0000,-1.0000
1232,200,196,10,904,0.5169,0.0000,-5.0000,-8.0000
1232,201,47,11,117,0.6648,0.0000,0.0000,-3.0000
1232,202,250,52,242,0.8067,0.0000,18.0000,-12.0000
1233,150,214,9,274,0.5708,0.0000,-1.0000,-11.0000
1233,163,372,8,192,0.7059,0.0000,1.0000,-1.0000
1233,189,264,28,162,0.5956,0.0000,35.0000,25.0000
1233,192,-18,175,205,0.6508,0.0000,-21.0000,29.0000
1233,194,436,-44,157,0.6542,0.0000,3.0000,-2.0000
1233,195,91,-92,66,0.7500,0.0000,-9.0000,-4.0000
1233,196,288,10,231,0.7333,0.0000,34.0000,-6.0000
1233,199,379,6,552,0.6434,0.0000,1.0000,-1.0000
1233,200,191,2,904,0.5169,0.0000,-5.0000,-8.0000
1233,201,47,8,117,0.6648,0.0000,0.0000,-3.0000
1233,202,268,40,242,0.8067,0.0000,18.0000,-12.0000
1234,150,217,6,130,0.6771,0.0000,3.0000,-3.0000
1234,163,370,6,158,0.6752,0.0000,-2.0000,-2.0000
1234,189,282,28,154,0.8021,0.0000,18.0000,0.0000
1234,192,-39,204,205,0.6508,0.0000,-21.0000,29.0000
1234,194,439,-46,157,0.6542,0.0000,3.0000,-2.0000
1234,195,82,-96,66,0.7500,0.0000,-9.0000,-4.0000
1234,196,322,4,231,0.7333,0.0000,34.0000,-6.0000
1234,199,380,5,552,0.6434,0.0000,1.0000,-1.0000
1234,200,186,-6,904,0.5169,0.0000,-5.0000,-8.0000
1234,201,47,5,117,0.6648,0.0000,0.0000,-3.0000
1234,202,286,28,242,0.8067,0.0000,18.0000,-12.0000
1235,150,220,3,130,0.6771,0.0000,3.0000,-3.0000
1235,163,369,6,117,0.7091,0.0000,-1.0000,0.0000
1235,189,316,36,147,0.7500,0.0000,34.0000,8.0000
1235,192,-60,233,205,0.6508,0.0000,-21.0000,29.0000
1235,194,442,-48,157,0.6542,0.0000,3.0000,-2.0000
1235,195,73,-100,66,0.7500,0.0000,-9.0000,-4.0000
1235,196,356,-2,231,0.7333,0.0000,34.0000,-6.0000
1235,199,381,4,552,0.6434,0.0000,1.0000,-1.0000
1235,200,181,-14,904,0.5169,0.0000,-5.0000,-8.0000
1235,201,47,2,117,0.6648,0.0000,0.0000,-3.0000
1235,202,304,16,242,0.8067,0.0000,18.0000,-12.0000
1236,150,223,0,130,0.6771,0.0000,3.0000,-3.0000
1236,163,389,10,182,0.4789,0.0000,20.0000,4.0000
1236,189,365,38,235,0.6994,0.0000,49.0000,2.0000
1236,192,-81,262,205,0.6508,0.0000,-21.0000,29.0000
1236,194,445,-50,157,0.6542,0.0000,3.0000,-2.0000
1236,195,64,-104,66,0.7500,0.0000,-9.0000,-4.0000
1236,196,390,-8,231,0.7333,0.0000,34.0000,-6.0000
1236,199,382,3,552,0.6434,0.0000,1.0000,-1.0000
1236,200,176,-22,904,0.5169,0.0000,-5.0000,-8.0000
1236,201,47,-1,117,0.6648,0.0000,0.0000,-3.0000
1236,202,322,4,242,0.8067,0.0000,18.0000,-12.0000
1237,150,226,-3,130,0.6771,0.0000,3.0000,-3.0000
1237,163,382,24,608,0.3142,0.0000,-7.0000,14.0000
1237,189,414,40,235,0.6994,0.0000,49.0000,2.0000
1237,192,-102,291,205,0.6508,0.0000,-21.0000,29.0000
1237,194,448,-52,157,0.6542,0.0000,3.0000,-2.0000
1237,195,55,-108,66,0.7500,0.0000,-9.0000,-4.0000
1237,196,424,-14,231,0.7333,0.0000,34.0000,-6.0000
1237,199,383,2,552,0.6434,0.0000,1.0000,-1.0000
1237,200,171,-30,904,0.5169,0.0000,-5.0000,-8.0000
1237,201,47,-4,117,0.6648,0.0000,0.0000,-3.0000
1237,202,340,-8,242,0.8067,0.0000,18.0000,-12.0000
1238,150,229,-6,130,0.6771,0.0000,3.0000,-3.0000
1238,163,379,22,867,0.3877,0.0000,-3.0000,-2.0000
1238,189,463,42,235,0.6994,0.0000,49.0000,2.0000
1238,192,-123,320,205,0.6508,0.0000,-21.0000,29.0000
1238,195,46,-112,66,0.7500,0.0000,-9.0000,-4.0000
1238,196,458,-20,231,0.7333,0.0000,34.0000,-6.0000
1238,199,384,1,552,0.6434,0.0000,1.0000,-1.0000
1238,200,166,-38,904,0.5169,0.0000,-5.0000,-8.0000
1238,201,47,-7,117,0.6648,0.0000,0.0000,-3.0000
1238,202,358,-20,242,0.8067,0.0000,18.0000,-12.0000
1239,150,232,-9,130,0.6771,0.0000,3.0000,-3.0000
1239,163,377,17,601,0.4083,0.0000,-2.0000,-5.0000
1239,189,512,44,235,0.6994,0.0000,49.0000,2.0000
1239,192,-144,349,205,0.6508,0.0000,-21.0000,29.0000
1239,196,492,-26,231,0.7333,0.0000,34.0000,-6.0000
1239,199,385,0,552,0.6434,0.0000,1.0000,-1.0000
1239,200,161,-46,904,0.5169,0.0000,-5.0000,-8.0000
1239,201,47,-10,117,0.6648,0.0000,0.0000,-3.0000
1239,202,376,-32,242,0.8067,0.0000,18.0000,-12.0000
1240,150,235,-12,130,0.6771,0.0000,3.0000,-3.0000
1240,163,383,13,409,0.5164,0.0000,6.0000,-4.0000
1240,189,561,46,235,0.6994,0.0000,49.0000,2.0000
1240,192,-165,378,205,0.6508,0.0000,-21.0000,29.0000
1240,196,526,-32,231,0.7333,0.0000,34.0000,-6.0000
1240,199,386,-1,552,0.6434,0.0000,1.0000,-1.0000
1240,200,156,-54,904,0.5169,0.0000,-5.0000,-8.0000
1240,201,47,-13,117,0.6648,0.0000,0.0000,-3.0000
1240,202,394,-44,242,0.8067,0.0000,18.0000,-12.0000
1241,150,238,-15,130,0.6771,0.0000,3.0000,-3.0000
1241,163,421,41,54,0.7714,0.0000,38.0000,28.0000
1241,189,610,48,235,0.6994,0.0000,49.0000,2.0000
1241,192,-186,407,205,0.6508,0.0000,-21.0000,29.0000
1241,196,560,-38,231,0.7333,0.0000,34.0000,-6.0000
1241,199,387,-2,552,0.6434,0.0000,1.0000,-1.0000
1241,200,151,-62,904,0.5169,0.0000,-5.0000,-8.0000
1241,201,47,-16,117,0.6648,0.0000,0.0000,-3.0000
1241,202,412,-56,242,0.8067,0.0000,18.0000,-12.0000
1242,150,241,-18,130,0.6771,0.0000,3.0000,-3.0000
1242,163,459,69,54,0.7714,0.0000,38.0000,28.0000
1242,189,659,50,235,0.6994,0.0000,49.0000,2.0000
1242,192,-207,436,205,0.6508,0.0000,-21.0000,29.0000
1242,196,594,-44,231,0.7333,0.0000,34.0000,-6.0000
1242,199,388,-3,552,0.6434,0.0000,1.0000,-1.0000
1242,200,146,-70,904,0.5169,0.0000,-5.0000,-8.0000
1242,201,47,-19,117,0.6648,0.0000,0.0000,-3.0000
1242,202,430,-68,242,0.8067,0.0000,18.0000,-12.0000
1243,150,244,-21,130,0.6771,0.0000,3.0000,-3.0000
1243,163,497,97,54,0.7714,0.0000,38.0000,28.0000
1243,189,708,52,235,0.6994,0.0000,49.0000,2.0000
1243,192,-228,465,205,0.6508,0.0000,-21.0000,29.0000
1243,196,628,-50,231,0.7333,0.0000,34.0000,-6.0000
1243,199,418,23,95,0.7197,0.0000,30.0000,26.0000
1243,200,141,-78,904,0.5169,0.0000,-5.0000,-8.0000
1243,201,47,-22,117,0.6648,0.0000,0.0000,-3.0000
1243,202,448,-80,242,0.8067,0.0000,18.0000,-12.0000
1244,150,247,-24,130,0.6771,0.0000,3.0000,-3.0000
1244,163,535,125,54,0.7714,0.0000,38.0000,28.0000
1244,189,757,54,235,0.6994,0.0000,49.0000,2.0000
1244,192,-249,494,205,0.6508,0.0000,-21.0000,29.0000
1244,196,662,-56,231,0.7333,0.0000,34.0000,-6.0000
1244,199,448,49,95,0.7197,0.0000,30.0000,26.0000
1244,200,136,-86,904,0.5169,0.0000,-5.0000,-8.0000
1244,201,47,-25,117,0.6648,0.0000,0.0000,-3.0000
1244,202,466,-92,242,0.8067,0.0000,18.0000,-12.0000
1245,150,250,-27,130,0.6771,0.0000,3.0000,-3.0000
1245,163,573,153,54,0.7714,0.0000,38.0000,28.0000
1245,189,806,56,235,0.6994,0.0000,49.0000,2.0000
1245,192,-270,523,205,0.6508,0.0000,-21.0000,29.0000
1245,196,696,-62,231,0.7333,0.0000,34.0000,-6.0000
